ability_id,upgrade_id,upgrade_level,ability_point_cost,effect_reference,mechanic,operation,value,unit,condition,confidence,source_ids,notes
viscous_puddle_punch,viscous_puddle_punch_t3,3,5,viscous_puddle_punch::damage_heavy_melee,damage_heavy_melee_heavy_melee_scaling,modify_scaling,0.6,multiplier,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Atomar vom Basiswert getrennte Skalierungsänderung; structured attribute=heavy_melee.
viscous_puddle_punch,viscous_puddle_punch_t3,3,5,viscous_puddle_punch::damage,damage,subtract,-40,damage,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Structured scaling attribute=melee; coefficient=0.
viscous_puddle_punch,viscous_puddle_punch_t3,3,5,viscous_puddle_punch::damage,damage_melee_scaling,modify_scaling,0,multiplier,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Atomar vom Basiswert getrennte Skalierungsänderung; structured attribute=melee.
viscous_goo_ball,viscous_goo_ball_t1,1,1,viscous_goo_ball::ability_cooldown,ability_cooldown,reduce_cooldown,-25,seconds,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
viscous_goo_ball,viscous_goo_ball_t2,2,2,viscous_goo_ball::damage,damage,add,70,damage,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
viscous_goo_ball,viscous_goo_ball_t2,2,2,viscous_goo_ball::bullet_resist,bullet_resist,add,20,percent,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
viscous_goo_ball,viscous_goo_ball_t2,2,2,viscous_goo_ball::tech_resist,tech_resist,add,20,percent,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
viscous_goo_ball,viscous_goo_ball_t3,3,5,viscous_goo_ball::ability_duration,ability_duration,add,7,seconds,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
viscous_goo_ball,viscous_goo_ball_t3,3,5,viscous_goo_ball::stun_duration,stun_duration,add,0.3,seconds,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
vyper_screwjab_dagger,vyper_screwjab_dagger_t1,1,1,vyper_screwjab_dagger::ability_charges,ability_charges,add_charge,1,charges,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
vyper_screwjab_dagger,vyper_screwjab_dagger_t2,2,2,vyper_screwjab_dagger::bullet_resist_reduction,bullet_resist_reduction,unlock,-8,percent,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
vyper_screwjab_dagger,vyper_screwjab_dagger_t2,2,2,vyper_screwjab_dagger::bullet_resist_reduction_per_stack,bullet_resist_reduction_per_stack,unlock,-6,percent,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
vyper_screwjab_dagger,vyper_screwjab_dagger_t3,3,5,vyper_screwjab_dagger::cooldown_refund_percent,cooldown_refund_percent,unlock,55,percent,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
vyper_screwjab_dagger,vyper_screwjab_dagger_t3,3,5,vyper_screwjab_dagger::max_stacks,max_stacks,add,2,stacks,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
vyper_screwjab_dagger,vyper_screwjab_dagger_t3,3,5,vyper_screwjab_dagger::ability_cooldown_between_charge,ability_cooldown_between_charge,reduce_cooldown,-2,seconds,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
vyper_lethal_venom,vyper_lethal_venom_t1,1,1,vyper_lethal_venom::venom_max_damage,venom_max_damage,add,31.5,damage,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
vyper_lethal_venom,vyper_lethal_venom_t2,2,2,vyper_lethal_venom::heal_amp_regen_penalty_percent,heal_amp_regen_penalty_percent,unlock,-40,percent,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
vyper_lethal_venom,vyper_lethal_venom_t2,2,2,vyper_lethal_venom::heal_amp_receive_penalty_percent,heal_amp_receive_penalty_percent,unlock,-40,percent,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
vyper_lethal_venom,vyper_lethal_venom_t2,2,2,vyper_lethal_venom::ability_cooldown,ability_cooldown,reduce_cooldown,-12,seconds,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
vyper_lethal_venom,vyper_lethal_venom_t3,3,5,vyper_lethal_venom::build_up_per_shot,build_up_per_shot,unlock,4.5,flat,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
vyper_slither,vyper_slither_t1,1,1,vyper_slither::slide_scale,slide_scale,add,20,multiplier,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
vyper_slither,vyper_slither_t2,2,2,vyper_slither::stamina,stamina,unlock,2,count,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
vyper_slither,vyper_slither_t3,3,5,vyper_slither::buff_duration,buff_duration,unlock,5,seconds,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
vyper_slither,vyper_slither_t3,3,5,vyper_slither::combat_barrier,combat_barrier,add,180,health,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Structured scaling attribute=spirit; coefficient=0.8.
vyper_slither,vyper_slither_t3,3,5,vyper_slither::combat_barrier,combat_barrier_spirit_scaling,modify_scaling,0.8,multiplier,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Atomar vom Basiswert getrennte Skalierungsänderung; structured attribute=spirit.
vyper_slither,vyper_slither_t3,3,5,vyper_slither::ability_cooldown,ability_cooldown,unlock,8,seconds,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
vyper_petrifying_bola,vyper_petrifying_bola_t1,1,1,vyper_petrifying_bola::petrify_damage,petrify_damage,add,49.5,damage,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
vyper_petrifying_bola,vyper_petrifying_bola_t2,2,2,vyper_petrifying_bola::ability_cooldown,ability_cooldown,reduce_cooldown,-20,seconds,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
vyper_petrifying_bola,vyper_petrifying_bola_t3,3,5,vyper_petrifying_bola::petrify_duration,petrify_duration,add,1,seconds,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
warden_alchemical_flask,warden_alchemical_flask_t1,1,1,warden_alchemical_flask::stamina_reduction,stamina_reduction,unlock,1,percent,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
warden_alchemical_flask,warden_alchemical_flask_t2,2,2,warden_alchemical_flask::damage,damage,add,35,damage,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
warden_alchemical_flask,warden_alchemical_flask_t2,2,2,warden_alchemical_flask::weapon_power_debuff,weapon_power_debuff,subtract,-25,flat,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
warden_alchemical_flask,warden_alchemical_flask_t3,3,5,warden_alchemical_flask::fire_rate_slow,fire_rate_slow,unlock,30,percent,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
warden_alchemical_flask,warden_alchemical_flask_t3,3,5,warden_alchemical_flask::ability_cooldown,ability_cooldown,reduce_cooldown,-7,seconds,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
warden_alchemical_flask,warden_alchemical_flask_t3,3,5,warden_alchemical_flask::radius,radius,add,2,meters,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
warden_willpower,warden_willpower_t1,1,1,warden_willpower::move_speed_bonus_pct,move_speed_bonus_pct,add,20,percent,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
warden_willpower,warden_willpower_t2,2,2,warden_willpower::ability_cooldown,ability_cooldown,reduce_cooldown,-24,seconds,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
warden_willpower,warden_willpower_t2,2,2,warden_willpower::ability_duration,ability_duration,add,2,seconds,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
warden_willpower,warden_willpower_t3,3,5,warden_willpower::status_resistance_percent,status_resistance_percent,unlock,40,percent,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
warden_willpower,warden_willpower_t3,3,5,warden_willpower::combat_barrier,combat_barrier,add,0,health,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Structured scaling attribute=spirit; coefficient=2.7.
warden_willpower,warden_willpower_t3,3,5,warden_willpower::combat_barrier,combat_barrier_spirit_scaling,modify_scaling,2.7,multiplier,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Atomar vom Basiswert getrennte Skalierungsänderung; structured attribute=spirit.
warden_binding_word,warden_binding_word_t1,1,1,warden_binding_word::bullet_armor_reduction,bullet_armor_reduction,unlock,20,percent,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
warden_binding_word,warden_binding_word_t1,1,1,warden_binding_word::bullet_armor_reduction_duration,bullet_armor_reduction_duration,unlock,5,percent,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
warden_binding_word,warden_binding_word_t2,2,2,warden_binding_word::immobilize_duration,immobilize_duration,add,0.75,seconds,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
warden_binding_word,warden_binding_word_t3,3,5,warden_binding_word::ability_cooldown,ability_cooldown,reduce_cooldown,-14,seconds,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
warden_binding_word,warden_binding_word_t3,3,5,warden_binding_word::silence_debuff,silence_debuff,unlock,1,flat,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
warden_last_stand,warden_last_stand_t1,1,1,warden_last_stand::radius,radius,add,4,meters,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
warden_last_stand,warden_last_stand_t2,2,2,warden_last_stand::pulse_dps,pulse_dps,add,40.5,damage_per_second,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
warden_last_stand,warden_last_stand_t2,2,2,warden_last_stand::ability_cooldown,ability_cooldown,reduce_cooldown,-30,seconds,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
warden_last_stand,warden_last_stand_t3,3,5,warden_last_stand::ability_duration,ability_duration,add,4,seconds,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
warden_last_stand,warden_last_stand_t3,3,5,warden_last_stand::unstoppable_cast_delay,unstoppable_cast_delay,unlock,1,seconds,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
warden_last_stand,warden_last_stand_t3,3,5,warden_last_stand::bullet_resist,bullet_resist,add,30,percent,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
warden_last_stand,warden_last_stand_t3,3,5,warden_last_stand::tech_resist,tech_resist,add,30,percent,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
wraith_card_trick,wraith_card_trick_t1,1,1,wraith_card_trick::ability_charges,ability_charges,add_charge,2,charges,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
wraith_card_trick,wraith_card_trick_t2,2,2,wraith_card_trick::damage,damage,add,40,damage,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Structured scaling attribute=spirit; coefficient=0.4.
wraith_card_trick,wraith_card_trick_t2,2,2,wraith_card_trick::damage,damage_spirit_scaling,modify_scaling,0.4,multiplier,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Atomar vom Basiswert getrennte Skalierungsänderung; structured attribute=spirit.
wraith_card_trick,wraith_card_trick_t3,3,5,wraith_card_trick::improved_joker_chance,improved_joker_chance,unlock,1,flat,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
wraith_card_trick,wraith_card_trick_t3,3,5,wraith_card_trick::spade_damage_bonus,spade_damage_bonus,add,40,damage,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
wraith_card_trick,wraith_card_trick_t3,3,5,wraith_card_trick::diamond_resist_shred,diamond_resist_shred,subtract,-5,percent,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
wraith_card_trick,wraith_card_trick_t3,3,5,wraith_card_trick::heart_heal,heart_heal,add,75,health,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Structured scaling attribute=spirit; coefficient=0.5.
wraith_card_trick,wraith_card_trick_t3,3,5,wraith_card_trick::heart_heal,heart_heal_spirit_scaling,modify_scaling,0.5,multiplier,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Atomar vom Basiswert getrennte Skalierungsänderung; structured attribute=spirit.
wraith_card_trick,wraith_card_trick_t3,3,5,wraith_card_trick::club_slow_percent,club_slow_percent,add,20,percent,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
wraith_project_mind,wraith_project_mind_t1,1,1,wraith_project_mind::ability_cast_range,ability_cast_range,add,15,meters,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
wraith_project_mind,wraith_project_mind_t2,2,2,wraith_project_mind::combat_barrier,combat_barrier,add,300,health,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Structured scaling attribute=spirit; coefficient=1.7.
wraith_project_mind,wraith_project_mind_t2,2,2,wraith_project_mind::combat_barrier,combat_barrier_spirit_scaling,modify_scaling,1.7,multiplier,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Atomar vom Basiswert getrennte Skalierungsänderung; structured attribute=spirit.
wraith_project_mind,wraith_project_mind_t2,2,2,wraith_project_mind::barrier_duration,barrier_duration,unlock,5,seconds,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
wraith_project_mind,wraith_project_mind_t3,3,5,wraith_project_mind::ability_cooldown,ability_cooldown,reduce_cooldown,-32,seconds,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
wraith_full_auto,wraith_full_auto_t1,1,1,wraith_full_auto::ability_cooldown,ability_cooldown,reduce_cooldown,-20,seconds,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
wraith_full_auto,wraith_full_auto_t2,2,2,wraith_full_auto::bonus_fire_rate,bonus_fire_rate,add,10,percent,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
wraith_full_auto,wraith_full_auto_t2,2,2,wraith_full_auto::ability_duration,ability_duration,add,3,seconds,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
wraith_full_auto,wraith_full_auto_t3,3,5,wraith_full_auto::magic_damage_per_bullet,magic_damage_per_bullet,add,0,damage,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Structured scaling attribute=spirit; coefficient=0.045.
wraith_full_auto,wraith_full_auto_t3,3,5,wraith_full_auto::magic_damage_per_bullet,magic_damage_per_bullet_spirit_scaling,modify_scaling,0.045,multiplier,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Atomar vom Basiswert getrennte Skalierungsänderung; structured attribute=spirit.
wraith_full_auto,wraith_full_auto_t3,3,5,wraith_full_auto::unlimited_ammo,unlimited_ammo,unlock,1,ammo,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
wraith_telekinesis,wraith_telekinesis_t1,1,1,wraith_telekinesis::damage,damage,add,100,damage,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
wraith_telekinesis,wraith_telekinesis_t2,2,2,wraith_telekinesis::ability_cooldown,ability_cooldown,reduce_cooldown,-45,seconds,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
wraith_telekinesis,wraith_telekinesis_t3,3,5,wraith_telekinesis::ability_duration,ability_duration,add,1.5,seconds,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
wraith_telekinesis,wraith_telekinesis_t3,3,5,wraith_telekinesis::toss_distance,toss_distance,add,6,meters,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
wraith_telekinesis,wraith_telekinesis_t3,3,5,wraith_telekinesis::ability_cast_range,ability_cast_range,add,6,meters,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_power_slash,yamato_power_slash_t1,1,1,yamato_power_slash::slow_duration,slow_duration,unlock,3,seconds,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_power_slash,yamato_power_slash_t1,1,1,yamato_power_slash::slow_percent,slow_percent,unlock,40,percent,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_power_slash,yamato_power_slash_t2,2,2,yamato_power_slash::ability_cooldown,ability_cooldown,reduce_cooldown,-4,seconds,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_power_slash,yamato_power_slash_t3,3,5,yamato_power_slash::full_charge_damage,full_charge_damage,add,150,damage,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Structured scaling attribute=spirit; coefficient=0.5.
yamato_power_slash,yamato_power_slash_t3,3,5,yamato_power_slash::full_charge_damage,full_charge_damage_spirit_scaling,modify_scaling,0.5,multiplier,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Atomar vom Basiswert getrennte Skalierungsänderung; structured attribute=spirit.
yamato_power_slash,yamato_power_slash_t3,3,5,yamato_power_slash::slash_length,slash_length,add,8,meters,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_flying_slash,yamato_flying_slash_t1,1,1,yamato_flying_slash::ability_cooldown,ability_cooldown,reduce_cooldown,-18,seconds,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_flying_slash,yamato_flying_slash_t2,2,2,yamato_flying_slash::spirit_bonus,spirit_bonus,unlock,35,flat,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_flying_slash,yamato_flying_slash_t2,2,2,yamato_flying_slash::buff_duration,buff_duration,unlock,6,seconds,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_flying_slash,yamato_flying_slash_t3,3,5,yamato_flying_slash::ability_cast_range,ability_cast_range,add,15,meters,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_flying_slash,yamato_flying_slash_t3,3,5,yamato_flying_slash::can_grapple_ally_heroes,can_grapple_ally_heroes,unlock,1,boolean,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_flying_slash,yamato_flying_slash_t3,3,5,yamato_flying_slash::ability_charges,ability_charges,add_charge,2,charges,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_flying_slash,yamato_flying_slash_t3,3,5,yamato_flying_slash::ability_cooldown_between_charge,ability_cooldown_between_charge,unlock,5,seconds,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_crimson_slash,yamato_crimson_slash_t1,1,1,yamato_crimson_slash::buff_duration,buff_duration,add,4,seconds,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_crimson_slash,yamato_crimson_slash_t1,1,1,yamato_crimson_slash::buff_melee_damage,buff_melee_damage,unlock,30,damage,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_crimson_slash,yamato_crimson_slash_t2,2,2,yamato_crimson_slash::heal_max_health,heal_max_health,unlock,6,health,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_crimson_slash,yamato_crimson_slash_t3,3,5,yamato_crimson_slash::ability_cooldown,ability_cooldown,reduce_cooldown,-10,seconds,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_crimson_slash,yamato_crimson_slash_t3,3,5,yamato_crimson_slash::damage,damage,add,0,damage,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Structured scaling attribute=spirit; coefficient=0.6.
yamato_crimson_slash,yamato_crimson_slash_t3,3,5,yamato_crimson_slash::damage,damage_spirit_scaling,modify_scaling,0.6,multiplier,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Atomar vom Basiswert getrennte Skalierungsänderung; structured attribute=spirit.
yamato_shadow_transformation,yamato_shadow_transformation_t1,1,1,yamato_shadow_transformation::weapon_damage_bonus,weapon_damage_bonus,unlock,7,damage,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_shadow_transformation,yamato_shadow_transformation_t2,2,2,yamato_shadow_transformation::bonus_move_speed,bonus_move_speed,unlock,4,units_per_second,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_shadow_transformation,yamato_shadow_transformation_t2,2,2,yamato_shadow_transformation::ability_cooldown,ability_cooldown,reduce_cooldown,-20,seconds,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_shadow_transformation,yamato_shadow_transformation_t3,3,5,yamato_shadow_transformation::ability_duration,ability_duration,add,3,seconds,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_shadow_transformation,yamato_shadow_transformation_t3,3,5,yamato_shadow_transformation::bullet_resist,bullet_resist,add,30,percent,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_shadow_transformation,yamato_shadow_transformation_t3,3,5,yamato_shadow_transformation::tech_resist,tech_resist,add,30,percent,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
